ICIS_FACILITY_INTEREST_ID,NPDES_ID,FACILITY_UIN,FACILITY_TYPE_CODE,FACILITY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_ADDRESS_TEXT,CITY,COUNTY_CODE,STATE_CODE,ZIP,GEOCODE_LATITUDE,GEOCODE_LONGITUDE,IMPAIRED_WATERS
20011244,IN0002631,110002066656.0,POF,IRVING BROTHERS STONE & GRAVEL,4312 E CR 350 N,,MUNCIE,IN035,IN,47303,40.241667,-85.333333,
20011858,IN0003077,110028086434.0,POF,HARRIS CITY STONE COMPANY,HARRISON SAND & GRAVEL CO,992 S  COUNTRY ROAD,GREENSBURG,IN031,IN,47240,39.324306,-85.507194,
20010793,IN0049247,110012063159.0,POF,"ENERGY SUPPLY INC, SANDY CREEK",400 S GREERIVER RD,,EVANSVILLE,IN147,IN,47715,37.975,-86.904167,
3376594,IDG130085,110008987953.0,POF,LOWER FALL CREEK HATCHERY,4025 GEORGES ROAD,,AMERICAN FALLS HATCHERY,ID077,ID,83211,42.61811,-113.08601,
20013233,IN0001333,110000403064.0,POF,"DANA, PERFECT CIRCLE PRODUCTS",2153 WILLIAMSBURG PIKE,2153 WILLIAMSBURG PIKE,RICHMOND,IN177,IN,47375,39.858389,-84.912806,
20005218,AKG371148,110010113956.0,POF,THE ALASKA FREEGOLD CO / POORMAN CREEK,"T29N R8W S33,28,29",YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,62.32196,-150.10487,
20002414,AKG371150,110028065536.0,POF,THE ALASKA FREEGOLD CO / COTTONWOOD CREEK,"T29N R8W S32,33",YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
20002732,AKG371151,110028065545.0,POF,THE ALASKA FREEGOLD CO / PETERS CREEK,T29N R9W S36,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
20004359,AKG371152,110028065563.0,POF,THE ALASKA FREEGOLD CO / GOPHER GULCH,T29N R9W&8W S30,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
20011348,IN0054241,110028081331.0,POF,R & J MFG CORP,2233 PIDCO DR,2233 PIDCO DRIVE,PLYMOUTH,IN099,IN,46563,41.351921,-86.336378,
20005241,AKG520117,110028070110.0,POF,F: ISAFJORD,UNKNOWN,,UNKNOWN,,AK,00000,,,
20003246,AKG520178,110028068445.0,POF,J B CROW & SONS INC,S: BETHEL FACILITY,914 EAST AVENUE,BETHEL,AK050,AK,99559,60.8,-161.75,
3282123,AKG520301,110011383154.0,POF,F/T KJEVOLJA (612616),UNKNOWN,"F/T KJEVOLJA, USCG NO. 612616",UNKNOWN,,AK,00000,,,
3282106,AKG520100,110009037461.0,COR,TRIDENT SEAFOODS CORPORATION - P/V INDEPENDENCE (USCG NO. 237743),ALASKAN WATERS,P/V INDEPENDENCE (USCG NO. 237743),NOT APPLICABLE,,AK,99546,51.88142,-176.63354,
3424157,AKG520092,110010112957.0,COR,OCEAN BEAUTY SEAFOODS LLC - NAKNEK,MILE 0.5 ALASKA PENINSULA HWY,,NAKNEK,AK060,AK,99633,58.72851,-157.001023,
3424158,AKG520096,110011383500.0,COR,TRIDENT SEAFOODS CORPORATION - F/V PRIBILOF (USCG NO. 293151),ALASKAN WATERS,F/V PRIBILOF (USCG NO. 293151),NOT APPLICABLE,,AK,00000,,,
20002956,AKG520283,110028069453.0,POF,F: LEGACY (545323),UNKNOWN,,UNKNOWN,,AK,00000,,,
3425539,AKG285009,110007920884.0,COR,UNOCAL - DOLLY VARDEN PLATFORM,COOK INLET,,UNKNOWN,AK122,AK,00000,60.807778,-151.633056,
3424168,AKG520163,110011383305.0,POF,P/V DISCOVERY STAR (570072),UNKNOWN,"P/V DISCOVERY STAR, USCG NO. 570072",UNKNOWN,,AK,00000,,,
20002704,AKG520206,110028069177.0,POF,F: EVENING STAR (570891),UNKNOWN,,UNKNOWN,,AK,00000,,,
3424180,AKG520246,110046322118.0,COR,ICICLE SEAFOODS INC - M/V GORDON JENSEN (USCG NO. 594619),VARIOUS ALASKAN WATERS,M/V GORDON JENSEN (USCG NO. 594619),NOT APPLICABLE,,AK,00000,,,
20006861,HI0000582,110046218785.0,POF,UNKNOWN,UNKNOWN,,HONOLULU,HI003,HI,00000,21.316667,-157.875,
3425501,AKG370252,110009037318.0,POF,L.E. & MARILYN WYRICK / GRANITE CREEK,"T26N R42W S11,12",ANIAK MINING DISTRICT,UNKNOWN,,AK,00000,62.366667,-156.933333,
20002951,AKG370281,110028064430.0,POF,NORTHERN LIGHTS MINING INC / JAY CREEK,"T30N R17W S13-15,17,20-23",KOYUKUK MINING DISTRICT,UNKNOWN,AK290,AK,00000,67.416667,-151.333333,
20003175,AKG370282,110028064449.0,POF,NORTHERN LIGHTS MINING INC / RYE CREEK,"T30N R17W S13-15,17,21-23",KOYUKUK MINING DISTRICT,UNKNOWN,AK290,AK,00000,67.416667,-151.333333,
20003553,AKG370284,110028064458.0,POF,MELVIN G. HISLOP & BARBARA WRIGHT / BEAR CREEK,"T9N&10N R2W S35,1-12",HOPE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3424073,AKG520459,110009058973.0,POF,YKI FISHERIES INC,SITE ADDRESS UNKNOWN,YKI FISHERIES PLANT,YAKUTAT,AK282,AK,99689,59.545218,-139.738455,
3282085,AKG520476,110050458211.0,COR,TRIDENT SEAFOODS CORPORATION - PETERSBURG CANNERY,301 HARBOR WAY,,PETERSBURG,AK280,AK,99833,56.80791,-132.9629,
3425451,AKG370445,110009037229.0,POF,LYMAN RESOURCES IN ALASKA INC / CROOKED CREEK MINE SITE,"SEWARD MERIDIAN T23N R49W S23,26,27",IDITAROD MINING DISTRICT,FLAT,,AK,99584,62.066667,-158.216667,
3425283,AKG371113,110009058223.0,POF,JULIAN CREEK MINING / GEORGE RIVER,T24N R44W S4,IDITAROD MINING DISTRICT,UNKNOWN,,AK,00000,62.202778,-157.352778,
3424403,AKG376104,110012813116.0,POF,JOHN O'NEILL / CHEECHAKO GULCH CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424407,AKG376109,110012813161.0,POF,JOHN O'NEILL / TROUT CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424408,AKG376111,110012813189.0,POF,JOHN O'NEILL / GRANT CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3281978,AKG376113,110012813205.0,POF,JOHN O'NEILL / GOLD CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3282017,AKG375889,110012814491.0,POF,STEVE STALEY / SIXMILE-RESURRECTION CREEK,UNKNOWN,HOPE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3424628,AKG375891,110012814516.0,POF,DOUGLAS STEINER / STEESE HIGHWAY LIST,UNKNOWN,FAIRBANKS/CIRCLE MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3424631,AKG375895,110012814552.0,POF,DOUGLAS STEINER / CROW CREEK,UNKNOWN,ANCHORAGE MINING DISTRICT,UNKNOWN,AK020,AK,00000,,,
3424632,AKG375897,110012814570.0,POF,DOUGLAS STEINER / DEADWOOD CREEK,UNKNOWN,CIRCLE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3424636,AKG375902,110012814623.0,POF,RUDY THIELE / SIXMILE-RESURRECTION CREEK,UNKNOWN,HOPE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3282021,AKG375903,110012814632.0,POF,DONALD L. THURBER / SIXMILE-RESURRECTION CREEK,UNKNOWN,HOPE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3400818,DCU000035,110002503693.0,POF,"SUPER SALVAGE, INC.",1711 1ST STREET SW,,WASHINGTON,DC001,DC,20024,38.869345,-77.012171,
20005465,DC0000329,110028066535.0,,UNKNOWN,UNKNOWN,,,DC001,DC,00000,38.879279,-76.995531,
3425074,AKG375139,110012682999.0,POF,CLIFF CULLINGS / FORTYMILE AREA,UNKNOWN,FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,,,
3424861,AKG375540,110012757436.0,POF,TIMOTHY R MAGILL / FORTYMILE AREA,UNKNOWN,FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,,,
7419261,HIF000694,110020734927.0,,BACHELOR ENLISTED QUARTERS,KARAYAN RD,,PEARL HARBOR,HI003,HI,968603134,21.34895,-158.03062,303(D) Listed
20002404,AKG370021,110028064662.0,POF,CAMBIOR ALASKA INC / VALDEZ CREEK,"T20S R1E S13,14,23-26; T20S R2E S4,5,7-10,17,18",VALDEZ CREEK MINING DISTRICT,UNKNOWN,AK170,AK,00000,63.183333,-147.483333,
20002519,AKG370002,110028064617.0,POF,MARK HADLEY / CANYON CREEK,"T7N R10W S16,21",HOPE MINING DISTRICT,UNKNOWN,AK020,AK,00000,60.666667,-149.416667,
20003318,AKG370034,110028064699.0,POF,MIKE S YOUNG / MURPHY CREEK,"T2N R3W S15,22",FAIRBANKS MINING DISTRICT,UNKNOWN,AK090,AK,00000,65.0,-148.0,
20002514,AKG370044,110028064458.0,POF,MELVIN G HISLOP / BEAR CREEK,T9N R2W S1,HOPE MINING DISTRICT,UNKNOWN,,AK,00000,,,
3424443,AKG376158,110012813081.0,POF,JOHN V. PULLING / FORTYMILE AREA,UNKNOWN,FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,,,
3281990,AKG376161,110012812493.0,POF,KENNETH PYSZ / MONTANA CREEK,UNKNOWN,VALDEZ CREEK MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424447,AKG376163,110012812518.0,POF,KENNETH PYSZ / UPPER WILLOW CREEK,UNKNOWN,WILLOW CREEK MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424448,AKG376164,110012812527.0,POF,DEAN RACE / STEESE HIGHWAY LIST,UNKNOWN,FAIRBANKS/CIRCLE MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3281991,AKG376165,110012812536.0,POF,DEAN RACE / DALTON HIGHWAY LIST,UNKNOWN,TOLOVANA/KOYUKUK MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3424332,AKG376170,110012812581.0,POF,DAVID E RANKIN / COTTONWOOD CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
20012120,ING040040,110028086256.0,POF,OLD BEN #2 MINE,SR 61,,PETERSBURG,IN125,IN,00000,38.4375,-87.258333,
20010553,IN0041629,110028093827.0,MXO,LAKEVIEW TRAILER PARK,UNKNOWN,(RECEIVING STREAM),WABASH,IN169,IN,46992,,,
20013036,IN0025780,110028074394.0,MXO,LANTERN HILLS VILLAGE,UNKNOWN,UNKNOWN,BROOKLYN,IN109,IN,46111,,,
20011073,IN0004430,110028084114.0,POF,MARTIN MARIETTA AGGREGATES,LAPEL QUARRY,UNKNOWN,LAPEL,IN095,IN,46051,,,
20011393,IN0040231,110028081625.0,MWD,TOWN OF LARWILL SEWAGE PLT,110 N CENTER ST,,LARWILL,IN183,IN,46764,41.177778,-85.622222,
20012714,IN0023574,110028084338.0,MWD,LAWRENCE STP,UNKNOWN,,LAWRENCE,IN097,IN,46226,39.848889,-86.033889,
20012482,IN0021237,110028086087.0,MWD,CITY OF LAWRENCEBURG,P.O. BOX 112,,LAWRENCEBURG,IN029,IN,47025,39.05,-84.9,
20010909,IN0044261,110028098494.0,POF,LECTRON PRODUCTS INC -AMERICAN,UNKNOWN,,TROY,IN123,IN,47588,37.983333,-86.783333,
20011726,IN0040258,110028081634.0,MWD,LEESBURG MUNICIPAL STP,100 EAST VAN BUREN STREET,(RECEIVING STREAM),LEESBURG,IN085,IN,46538,41.330556,-85.85,
20012115,IN0025267,110028078041.0,MXO,LEO ELEM & HIGH SCHOOL,UNK,UNK,LEO,IN003,IN,46765,41.222222,-85.008333,303(D) Listed
20013507,IN0040266,110028081643.0,MWD,PRESIDENT OF THE TOWN BOARD,TOWN HALL,UNKNOWN,LEWISVILLE,IN065,IN,47352,39.805556,-85.35,
20011796,IN0032034,110028080500.0,POF,LINCOLN HILLS LAND & CTL CO,UNKNOWN,,CHRISNEY,IN147,IN,46714,,,
20012616,IN0021865,110028079647.0,POF,LINCOLN NATIONAL LIFE INS,1301 SOUTH HARRISON ST,,FORT WAYNE,IN141,IN,46801,41.074201,-85.14004,303(D) Listed
20012773,IN0030287,110028076846.0,STF,IDNR LINCOLN STATE PARK,"THOMAS R. HOHMNA, P.E.",,SANTA CLAUS,IN147,IN,47579,,,
20011242,IN0029726,110028075400.0,POF,LINK O P HANDLE CO INCORPORATE,UNKNOWN,,SALEM,IN175,IN,47167,38.605,-86.103333,
20013602,IN0036889,110028099457.0,POF,LIQUID CARBONIC CORPORATION,UNKNOWN,UNKNOWN,TERRE HAUTE,IN167,IN,47805,39.466667,-87.416667,303(D) Listed
20012996,IN0038679,110028096487.0,MXO,LITE BREEZE ASSOCIATES,8280 E U.S. HIGHWAY 30,(RECEIVING STREAM),PIERCETON,IN085,IN,46562,41.188022,-85.654614,
20012399,IN0053244,110028087139.0,MWD,LOSANTVILLE MUNICIPAL STP,UNKNOWN,,LOSANTVILLE,IN135,IN,47354,40.025,-85.181667,
20012403,IN0002755,110028075687.0,POF,EATON CORP. CONTROLS DIVISION,703 WEST SOUTH STREET,,NORTH MANCHESTER,IN169,IN,46962,40.983333,-85.783333,303(D) Listed
3425593,AK0052892,110010111217.0,POF,"ARCTIC WHITNEY, INC",T11S R35W,"NORTON SOUND OFFSHORE NOME, AK",NOME,AK180,AK,99762,64.512194,-165.568056,
20004323,AK0052922,110028071636.0,POF,WAYNE WYKA,EAGLE B-1 40 MILE MINING DIST,7S 30E SEC 32,FAIRBANKS,AK090,AK,99707,,,
20003306,AK0052949,110028071645.0,POF,T26N R18E & R19E,"SEC 2,3,4,6,7,12","EAGLE A2, 40 MILE",CHICKEN,AK240,AK,99732,64.066667,-141.75,
20004706,AK0052981,110028071654.0,POF,FORTY MILE EAGLE B3,T6S T7S R29E SEC 4 AND 33,,FAIRBANKS,AK240,AK,00000,,,
20003354,AKG520028,110028072181.0,POF,F: CRUSADER (592308),UNKNOWN,,UNKNOWN,,AK,00000,,,
20004335,AKG520186,110028068524.0,POF,F: SEA LEGEND,4259 22ND AVE WEST,,SEATTLE,WA033,WA,98199,47.658956,-122.38474,303(D) Listed
3281956,AKG376287,110012681446.0,POF,MICHAEL ALMENDAREZ JR / FORTYMILE AREA,UNKNOWN,FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,,,
3281892,AKG375320,110013336327.0,POF,NORRIS BERT KEYES / PASS CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3376713,ID0027952,110010026569.0,POF,ROARING SPRINGS WATER PARK,I-84,,MERIDIAN,ID001,ID,83642,43.591667,-116.4,303(D) Listed
20008010,ID0000990,110006618357.0,POF,FISH HATCHERY,2111-A NIAGARA SPRINGS ROAD,,WENDELL,ID047,ID,83355,42.663333,-114.678056,303(D) Listed
3424619,AKG375879,110012814393.0,POF,STEVE SMITH / COTTONWOOD CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424625,AKG375887,110012814473.0,POF,STEVE E STALEY / FORTYMILE AREA,UNKNOWN,FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,,,
3281850,AKG375746,110012682356.0,POF,CHRIS ALEXANDER / LITTLE SUSITNA/FISHHOOK CREEK,UNKNOWN,WILLOW CREEK MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
3424782,AKG375750,110012681678.0,POF,CHRIS ALEXANDER / COTTONWOOD CREEK,UNKNOWN,YENTNA MINING DISTRICT,UNKNOWN,AK020,AK,00000,,,
3424455,AKG376003,110012681801.0,POF,BRIAN BERTHELSEN / STEESE HIGHWAY,UNKNOWN,FAIRBANKS/CIRCLE MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
3281955,AKG376285,110012681428.0,POF,MICHAEL ALMENDAREZ JR / STEESE HIGHWYA LIST,UNKNOWN,FAIRBANKS/CIRCLE MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
6160416,AKU000142,110028072234.0,POF,CONSTRUCTION SITE,PITTMAN ROAD,,WASILLA,AK170,AK,99654,61.589778,-149.630806,
20004867,AKG371178,110028065652.0,POF,THE ALASKA FREEGOLD CO / RAMBLER CREEK,"T28N R9W S17,20,21",YENTNA MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
20004909,AKG370461,110009037238.0,POF,RON ANDERSON / DOMINION CREEK,"T25S R13E S9,10,15",INNOKO MINING DISTRICT,UNKNOWN,AK020,AK,00000,,,
20003349,AKG370472,110028066866.0,POF,DONALD E MULLIKIN / OSBORNE CREEK,UNKNOWN,NOME MINING DISTRICT,UNKNOWN,AK180,AK,00000,,,
20003942,AKG370011,110028064635.0,POF,KURT M. NEWCOMB,UNKNOWN,WILLOW CREEK MINING DISTRICT,UNKNOWN,AK170,AK,00000,,,
7419266,HIF000699,110020735793.0,,REPAIR OF ALENAIO STREAM,FORMER EWA SUGAR MILL,RENTON RD,HILO,HI001,HI,96720,,,
7419272,HIF000705,110020735828.0,,"EWA VILLAGES, EXTENSION OF",KUHIO HWY AND KAUMUALII HWY,,EWA BEACH,HI003,HI,96706,,,
20006814,HI0110248,110064642533.0,FDF,UNKNOWN,UNKNOWN,,,HI003,HI,00000,,,
20007013,HI0110264,110064601248.0,FDF,UNKNOWN,UNKNOWN,,,HI003,HI,00000,,,
20006961,HI0110167,110006863983.0,FDF,UNKNOWN,UNKNOWN,,HONOLULU,HI003,HI,00000,21.3251,-157.88958,303(D) Listed
20007127,HI0110108,110064597761.0,FDF,UNKNOWN,UNKNOWN,,UNKNOWN,HI003,HI,00000,,,
20006982,HI0110124,110064649858.0,FDF,UNKNOWN,UNKNOWN,,UNKNOWN,HI003,HI,00000,,,
20007112,HI0000477,110028071681.0,FDF,UNKNOWN,UNKNOWN,,,HI003,HI,00000,21.292392,-157.850868,
20007242,HI0000078,110001763958.0,POF,PIONEER MILL COMPANY LTD,380 LAHAINALUNA RD,,LAHAINA,HI009,HI,96761,20.8375,-156.65,
20019651,MD0001571,110028102620.0,FDF,UNKNOWN,UNKNOWN,,UNKNOWN,MD033,MD,00000,,,
20020108,MD0053236,110016729600.0,CTG,BROOKE MANOR COUNTRY CLUB,16300 GEORGIA AVE.,MONTGOMERY COUNTY,ROCKVILLE,MD031,MD,20853,39.122222,-77.086667,303(D) Listed
20019286,MD0002267,110003507009.0,POF,"ERASMUS PROPERTIES, LLC.",1201 WALLACE STREET,BALTIMORE CITY,BALTIMORE,MD510,MD,21230,39.266306,-76.583194,303(D) Listed
20019042,MD0001198,110016737520.0,POF,HARBORVIEW PROPERTIES INC.,1101 KEY HIGHWAY,1101 KEY HIGHWAY,BALTIMORE,MD510,MD,21230,39.276753,-76.606209,303(D) Listed
20019143,MD0062529,110028107108.0,POF,HARDAWAY CO.,331 LOCUST ROAD,,ODENTON,MD003,MD,21113,38.982441,-76.512099,303(D) Listed
20021080,MD0002771,110028099527.0,POF,HARRISON OYSTER COMPANY,6129 TILGHAM ISLAND ROAD,TALBOT COUNTY,TILGHMAN,MD041,MD,00000,38.718861,-76.333123,303(D) Listed
7814649,MD0066974,110000764370.0,POF,"CASCADES TISSUE GROUP - MARYLAND, LLC","551 EASTERN BLVD., SOUTH",WASHINGTON COUNTY,HAGERSTOWN,MD043,MD,21741,39.629653,-77.714,
20019814,MD0063355,110001259584.0,POF,MARYLAND REDI*MIX INC.,810 PULASKI HIGHWAY,HARFORD COUNTY,JOPPA,MD025,MD,21085,39.430357,-76.347877,
20019406,MD0063363,110028108839.0,POF,C.J. LANGENFELDER & SON INC.,BETHLEHEM STEEL CO. PLANT,BALTIMORE COUNTY,SPARROWS POINT,MD005,MD,21219,,,
20019481,MDG859607,110028108107.0,POF,AARON RUN MINE # 1,ARRON RUN ROAD,GARRETT COUNTY,WESTERNPORT,MD001,MD,21562,39.52474,-79.04111,303(D) Listed
20019408,MDG914275,110006641615.0,POF,U.OF MD. FIRE & RESCUE INSTITU,4500 PAINT BRANCH PARKWAY,PRINCE GEORGE'S COUNTY,COLLEGE PARK,MD033,MD,20742,38.98351,-76.930859,303(D) Listed
20020275,MDG914651,110028105618.0,POF,AMOCO SERVICE STATION # 789,3600 SAINT BARNABUS ROAD,PRINCE GEORGE'S COUNTY,SILVER HILL,MD033,MD,20746,38.840242,-76.941894,303(D) Listed
20020038,MDG914652,110028105627.0,POF,AMOCO SREVICE STATION # 814,4132 COLUMBIA PIKE,HOWARD COUNTY,ELLICOTT CITY,MD027,MD,20746,39.25298,-76.82245,303(D) Listed
20019321,MDG914654,110009916831.0,POF,AMOCO SERVICE STATION # 84848,2222 EAST RANDOLF ROAD,MONTGOMERY COUNTY,SILVER SPRING,MD031,MD,20904,39.063949,-76.968371,303(D) Listed
20008428,ID0023043,110010028148.0,STF,ID-FISH & GAME,MAGIC VALLEY STEELHEAD HTCY,"ROUTE 1, 2036 RIVER ROAD",FILER,ID083,ID,83328,42.658611,-114.651667,303(D) Listed
20012496,IN0048771,110000398659.0,POF,"INCO ALLOYS INTERNATIONAL, INC",52800 HIGGINS BOULEVARD,,ELKHART,IN039,IN,46514,41.725415,-85.96135,
3433606,IN0037168,110012139890.0,MXO,BIG CEDAR MHP LLC,8126 BIG CEDAR RD,(BIG CEDAR CREEK),BROOKVILLE,IN047,IN,47012,39.415722,-84.906611,
3278922,IN0042013,110006765465.0,MXO,C&S COUNTRY PARK,4062 E SR 356,APPROXIMATELY 4.6 MI EAST OF,SCOTTSBURG,IN143,IN,47170,38.646111,-85.699917,
20012873,IN0047520,110028090713.0,POF,BLACK BEAUTY COAL COMPANY,CAT SPRINGS MINE,,SWITZ CITY,IN055,IN,47465,,,
20012367,IN0048186,110028096940.0,POF,"BLANCA #1 MINE, BLACK BEAUTY",R.R. 1,,SWITZ CITY,IN055,IN,47465,39.048333,-87.0575,
20010718,IN0046221,110028085239.0,POF,BLACK BEAUTY COAL CO INC,CR 100 N & CR 500 E,R.R. 1,CANNELBURG,IN027,IN,47519,38.676944,-87.000833,
20012516,IN0046621,110028098957.0,POF,MILLER CREEK MINE,R.R. 1,,SWITZ CITY,IN055,IN,47465,39.091667,-87.079167,303(D) Listed
20012168,IN0048178,110028096398.0,POF,BLACK BEAUTY COAL CO APRAW 4,CR 1300 E TOWNSHIP 3 N,R.R. 1,WHEATLAND,IN083,IN,47597,38.6875,-87.266667,303(D) Listed
20011697,IN0048208,110028097002.0,POF,BLACK BEAUTY COAL COMP ARLEN N,RR 1 BOX 133,"R.R. 1, BOX 133",PLAINVILLE,IN027,IN,47568,38.807222,-87.067222,
20011153,IN0055387,110011952805.0,POF,BLACK BEAUTY COAL CO INC,414 S FARES AVE,,EVANSVILLE,IN083,IN,47702,38.651111,-87.396389,
20013335,IN0046167,110028085186.0,POF,BLACK JOULE ROUSOURCES INC,510 C STREET NORTHEAST,510 C STREET NORTHEAST,LINTON,IN027,IN,47441,39.03685,-87.160631,
20013250,IN0004481,110000573905.0,MWD,BLOOMINGTON MONROE WWTP,7470 S SHIELDS RIDGE RD,,BLOOMINGTON,IN087,IN,47401,39.071151,-86.45635,
20011992,IN0036170,110028095442.0,MWD,BLOOMINGTON GRIFFY WATER PLT,1969 S HENDERSON ST,,BLOOMINGTON,IN105,IN,47401,39.183333,-86.516667,
20010679,IN0003140,110000748406.0,POF,ADVANCED BEARING MATERIALS LLC,1515 WEST MAIN STREET,,GREENSBURG,IN031,IN,47240,39.334917,-85.510806,
20012041,IN0045896,110028083106.0,POF,LASWELL COAL COMPANY  INC,REDBIRD MINE,11776 SOUTH DANIEL STREET,TERRE HAUTE,IN055,IN,47802,39.317168,-87.2916,
20010719,IN0054755,110028079950.0,POF,BUCK CREEK MINE,SEDIMENT POND #1,"R.R. 5, BOX 203",SULLIVAN,IN153,IN,47882,39.053056,-87.417222,
20012758,IN0032263,110012056247.0,MXO,LAVILLE JR SR HIGH SCHOOL,69969 US 31 S,69969 U. S. 31 SOUTH,LAKEVILLE,IN141,IN,46536,41.5,-86.116667,
20010899,IN0032913,110012063471.0,MWD,"LAWRENCE WATER WORKS, CITY OF",5450 RICHARDT,UNKNOWN,LAWRENCE,IN097,IN,46226,39.836667,-86.025,
20012241,IN0051543,110028088995.0,MWD,LAWRENCEBURG PUBLIC WATER SUPP,329 EADS PARKWAY,327 EADS PARKWAY,LAWRENCEBURG,IN029,IN,47025,39.096444,-84.859389,303(D) Listed
3433813,IN0021121,110039899866.0,MWD,LEAVENWORTH WWTP,6148 S SR 62,R 62 AND SR 66-CRAWFORD COUNTY,LEAVENWORTH,IN025,IN,47137,38.203028,-86.338611,
20012257,IN0021768,110028079610.0,MXO,LEAVENWORTH/LOUISVILLE W KOA,3 MI N OF LEAVENWORTH,INT 64 SR 66,LEAVENWORTH,IN025,IN,47137,38.3705,-86.33,
20013061,IN0048691,110002073443.0,POF,DAVCO EAST DOCK CORP,SR 231 & CR 1200 N,,ODON,IN027,IN,47562,38.833889,-86.920278,
20003045,AKG310029,110028066688.0,POF,KUUPIK/ARCTIC CATERING,AK WATER/WASTEWATER CONSULTANT,MILE POST 335 ON DALTON HIGHWY,UNKNOWN,AK020,AK,00000,,,
20004597,AKG310032,110010681707.0,POF,BP EXPLORATION (ALASKA) INC,PUT 23 GRAVEL MINE,PRUDHOE BAY,PRUDHOE BAY,AK020,AK,00000,70.3025,-149.510556,
20003134,AKG310033,110028067179.0,POF,KUUKPIK ARCTIC CATERING,ROWAN RIG 26 CAMP,NORTH SLOPE,UNKNOWN,AK020,AK,00000,,,
20003973,AKG370574,110028070325.0,POF,BARRY LAMBETH / JENNI CREEK,T31N R11W S29,KOYUKUK MINING DISTRICT,UNKNOWN,AK290,AK,00000,,,
20005125,AKG371013,110028067357.0,POF,CRAIG & ANNETTE COGGINS / NORTON SOUND,T11S R33W S31 R34W S36,NOME MINING DISTRICT,UNKNOWN,AK180,AK,00000,64.483333,-165.366667,
3425391,AKG371086,110009058214.0,POF,MICHAEL J PATRICK / FORTYMILE RIVER,"T8S R33E S2, 3; T7S R33E S30-32",FORTYMILE MINING DISTRICT,UNKNOWN,AK240,AK,00000,64.25,-141.75,
20002891,AKG370234,110028064396.0,POF,BLUE MOOSE EXPLORATION INC / STEPIN CREEK,"T15N R23E S14-15,20-23,28,29",,UNKNOWN,AK090,AK,00000,63.066667,-141.041667,
20012755,IN0002976,110028085925.0,POF,PEABODY COAL CO,SR 61 & MARTIN RD,,BOONVILLE,IN173,IN,47601,38.083333,-87.3,
20012788,IN0050831,110011952020.0,MXO,RAINBOW CHRISTIAN CAMP,3522 NORTH 1000 WEST 27,,CONVERSE,IN053,IN,46919,40.583333,-85.866667,
20011794,IN0031810,110012063177.0,MXO,PERRY CENTRAL JR SR HIGH SCHOO,SR 37 & FRENCHRIDGE RD,,LEOPOLD,IN123,IN,47551,,,
20012619,IN0031054,110009978569.0,MXO,PERRY WORTH ELEMENTARY SCHOOL,3900 EAST C.R. 300 SOUTH,C.R. 400 EAST & C.R. 300 S.,LEBANON,IN011,IN,460529674,39.996725,-86.395821,303(D) Listed
20002342,AKG370120,110028063850.0,POF,AL HOPEN / CLEARY CREEK,"T3N R2E S18,19",FAIRBANKS MINING DISTRICT,UNKNOWN,AK090,AK,00000,,,
20003985,AKG370124,110028063878.0,POF,RICHARD L WRIGHT / GOLD CREEK,CHANDLER C-6 AND B-6,KOYUKUK MINING DISTRICT,KOYUKUK DISTRICT,AK090,AK,00000,67.5,-149.5,
